SK_ID_CURR,TARGET
104047,0.1267519804996953
104051,0.02273987798114254
104058,0.03624389588280095
104063,0.02273987798114254
104066,0.12986811481768812
104087,0.03624389588280095
104089,0.06126567680553553
104095,0.06126567680553553
104098,0.1370663002404672
104104,0.04227883713660519
104110,0.3791773778920309
104120,0.03624389588280095
104122,0.02273987798114254
104131,0.02273987798114254
104132,0.03624389588280095
104135,0.06112315546541716
104136,0.03624389588280095
104149,0.06112315546541716
104150,0.03624389588280095
104156,0.26243781094527363
104165,0.1049618320610687
104175,0.032044274391910356
104179,0.03624389588280095
104184,0.25453200147983723
104206,0.03624389588280095
104216,0.3791773778920309
104230,0.09499549143372407
104257,0.04227883713660519
104272,0.03164942178940962
104273,0.09186351706036745
104278,0.032044274391910356
104294,0.12118713932399011
104295,0.04227883713660519
104297,0.04227883713660519
104298,0.09499549143372407
104308,0.12118713932399011
104318,0.032044274391910356
104319,0.07158541941150637
104320,0.0702133062468258
104327,0.09499549143372407
104334,0.032044274391910356
104344,0.06126567680553553
104350,0.03624389588280095
104351,0.12118713932399011
104354,0.04227883713660519
104369,0.1267519804996953
104376,0.09499549143372407
104381,0.1014957264957265
104384,0.04829042364800436
104391,0.06112315546541716
104394,0.02273987798114254
104398,0.17154124219520211
104402,0.02273987798114254
104408,0.12986811481768812
104409,0.03624389588280095
104410,0.06112315546541716
104412,0.10196078431372549
104417,0.17154124219520211
104424,0.1014957264957265
104426,0.03624389588280095
104435,0.07158541941150637
104445,0.02273987798114254
104458,0.032044274391910356
104460,0.032044274391910356
104466,0.02273987798114254
104472,0.17154124219520211
104473,0.12986811481768812
104479,0.02273987798114254
104480,0.02273987798114254
104482,0.12986811481768812
104499,0.03624389588280095
104501,0.02273987798114254
104502,0.0633361046028267
104506,0.0702133062468258
104510,0.04829042364800436
104512,0.1014957264957265
104520,0.1370663002404672
104528,0.09499549143372407
104529,0.02273987798114254
104541,0.04227883713660519
104578,0.03624389588280095
104584,0.12270714737507907
104588,0.0633361046028267
104602,0.10196078431372549
104610,0.032044274391910356
104611,0.12118713932399011
104618,0.0702133062468258
104620,0.09499549143372407
104622,0.02273987798114254
104624,0.06126567680553553
104625,0.08964589870013447
104634,0.09499549143372407
104639,0.09499549143372407
104646,0.04227883713660519
104647,0.032044274391910356
104652,0.04227883713660519
104670,0.06112315546541716
104677,0.06112315546541716
104685,0.10438413361169102
104691,0.02273987798114254
104696,0.06126567680553553
104699,0.02273987798114254
104712,0.09499549143372407
104714,0.03624389588280095
104717,0.06126567680553553
104718,0.02273987798114254
104740,0.032044274391910356
104741,0.09499549143372407
104743,0.02273987798114254
104744,0.03624389588280095
104747,0.12118713932399011
104767,0.07158541941150637
104772,0.25346534653465347
104776,0.17154124219520211
104779,0.03624389588280095
104814,0.02273987798114254
104815,0.0633361046028267
104830,0.09499549143372407
104831,0.09186351706036745
104833,0.12986811481768812
104839,0.03164942178940962
104840,0.09499549143372407
104860,0.09186351706036745
104861,0.061422413793103446
104866,0.0633361046028267
104870,0.036059479553903345
104877,0.032044274391910356
104878,0.032044274391910356
104879,0.032044274391910356
104880,0.0702133062468258
104899,0.03624389588280095
104906,0.07158541941150637
104907,0.12118713932399011
104913,0.06112315546541716
104916,0.0702133062468258
104921,0.02273987798114254
104930,0.03624389588280095
104931,0.2028898254063817
104936,0.04829042364800436
104937,0.0633361046028267
104942,0.0633361046028267
104943,0.032044274391910356
104969,0.06112315546541716
104972,0.2028898254063817
104988,0.0633361046028267
105013,0.03624389588280095
105015,0.03624389588280095
105019,0.03624389588280095
105027,0.06112315546541716
105030,0.04227883713660519
105035,0.1370663002404672
105041,0.032044274391910356
105051,0.09499549143372407
105056,0.03624389588280095
105067,0.44874715261959
105071,0.09499549143372407
105072,0.032044274391910356
105074,0.17154124219520211
105091,0.04829042364800436
105101,0.032044274391910356
105103,0.032044274391910356
105134,0.09499549143372407
105139,0.032044274391910356
105142,0.17154124219520211
105146,0.04829042364800436
105163,0.02273987798114254
105168,0.0633361046028267
105172,0.03164942178940962
105176,0.29388029589778075
105195,0.03624389588280095
105196,0.12986811481768812
105197,0.032044274391910356
105203,0.0702133062468258
105223,0.12986811481768812
105227,0.10196078431372549
105228,0.02273987798114254
105230,0.1001788908765653
105231,0.04829042364800436
105239,0.04227883713660519
105242,0.032044274391910356
105244,0.03624389588280095
105245,0.0633361046028267
105248,0.03164942178940962
105249,0.09499549143372407
105266,0.17154124219520211
105271,0.2028898254063817
105276,0.06126567680553553
105282,0.04829042364800436
105292,0.09499549143372407
105297,0.032044274391910356
105332,0.09186351706036745
105333,0.032044274391910356
105343,0.06112315546541716
105344,0.061422413793103446
105345,0.09499549143372407
105357,0.09499549143372407
105359,0.0633361046028267
105366,0.0633361046028267
105367,0.0702133062468258
105370,0.02273987798114254
105377,0.09499549143372407
105390,0.1370663002404672
105399,0.04829042364800436
105403,0.12986811481768812
105404,0.02273987798114254
105414,0.03624389588280095
105417,0.0633361046028267
105425,0.09186351706036745
105452,0.25
105454,0.0633361046028267
105456,0.09499549143372407
105470,0.06126567680553553
105471,0.03624389588280095
105483,0.09499549143372407
105493,0.1014957264957265
105508,0.17154124219520211
105514,0.032044274391910356
105515,0.02273987798114254
105528,0.12118713932399011
105529,0.03624389588280095
105531,0.12986811481768812
105532,0.08964589870013447
105558,0.02273987798114254
105574,0.03624389588280095
105578,0.03624389588280095
105584,0.25453200147983723
105595,0.09499549143372407
105617,0.06126567680553553
105618,0.04829042364800436
105621,0.0633361046028267
105625,0.06112315546541716
105629,0.07102367455818606
105630,0.03624389588280095
105634,0.06112315546541716
105635,0.032044274391910356
105641,0.09499549143372407
105647,0.0633361046028267
105648,0.0633361046028267
105655,0.02273987798114254
105657,0.06126567680553553
105672,0.04829042364800436
105678,0.19384319384319385
105682,0.04227883713660519
105691,0.03624389588280095
105692,0.06126567680553553
105706,0.1001788908765653
105712,0.04829042364800436
105720,0.04227883713660519
105734,0.04227883713660519
105735,0.03624389588280095
105736,0.08964589870013447
105737,0.03624389588280095
105738,0.08273972602739726
105740,0.12986811481768812
105744,0.03164942178940962
105747,0.06112315546541716
105749,0.10962962962962963
105754,0.07158541941150637
105758,0.032044274391910356
105760,0.032044274391910356
105767,0.25453200147983723
105784,0.12986811481768812
105791,0.03624389588280095
105802,0.09499549143372407
105807,0.17154124219520211
105809,0.02273987798114254
105816,0.03624389588280095
105817,0.03164942178940962
105824,0.09499549143372407
105832,0.0702133062468258
105856,0.032044274391910356
105865,0.06112315546541716
105899,0.1471004243281471
105906,0.032044274391910356
105916,0.03624389588280095
105923,0.03624389588280095
105937,0.04227883713660519
105965,0.032044274391910356
105966,0.12118713932399011
105968,0.04829042364800436
105973,0.02273987798114254
105976,0.12118713932399011
105978,0.04227883713660519
105979,0.04227883713660519
105991,0.04227883713660519
105998,0.17693958908310334
105999,0.032044274391910356
106000,0.25453200147983723
106001,0.06112315546541716
106010,0.061422413793103446
106011,0.032044274391910356
106013,0.2028898254063817
106015,0.032044274391910356
106026,0.03624389588280095
106032,0.06112315546541716
106035,0.26243781094527363
106040,0.032044274391910356
106041,0.09186351706036745
106044,0.03624389588280095
106053,0.25453200147983723
106054,0.04829042364800436
106065,0.17693958908310334
106081,0.0702133062468258
106083,0.03624389588280095
106087,0.032044274391910356
106090,0.03624389588280095
106101,0.06126567680553553
106102,0.04829042364800436
106109,0.09186351706036745
106116,0.09499549143372407
106150,0.02273987798114254
106155,0.09499549143372407
106166,0.02273987798114254
106176,0.09499549143372407
106189,0.04227883713660519
106199,0.06126567680553553
106205,0.04227883713660519
106206,0.061422413793103446
106211,0.0702133062468258
106214,0.032044274391910356
106216,0.06126567680553553
106217,0.12118713932399011
106225,0.04227883713660519
106249,0.032044274391910356
106256,0.06112315546541716
106258,0.06112315546541716
106261,0.02273987798114254
106262,0.09186351706036745
106264,0.032044274391910356
106271,0.03624389588280095
106276,0.04829042364800436
106277,0.12118713932399011
106286,0.09499549143372407
106293,0.04829042364800436
106295,0.04227883713660519
106296,0.032044274391910356
106297,0.09499549143372407
106298,0.09499549143372407
106311,0.032044274391910356
106314,0.08273972602739726
106320,0.09499549143372407
106334,0.10438413361169102
106346,0.10196078431372549
106347,0.032044274391910356
106349,0.03624389588280095
106354,0.02273987798114254
106360,0.04227883713660519
106373,0.17693958908310334
106377,0.10438413361169102
106386,0.17154124219520211
106387,0.02273987798114254
106391,0.02273987798114254
106401,0.12118713932399011
106411,0.10438413361169102
106413,0.26243781094527363
106426,0.08964589870013447
106427,0.03624389588280095
106428,0.0702133062468258
106434,0.04829042364800436
106438,0.0633361046028267
106440,0.032044274391910356
106441,0.032044274391910356
106452,0.09499549143372407
106453,0.061422413793103446
106454,0.04227883713660519
106457,0.09499549143372407
106484,0.036059479553903345
106488,0.12270714737507907
106491,0.25453200147983723
106514,0.2028898254063817
106527,0.036059479553903345
106528,0.04227883713660519
106529,0.02273987798114254
106534,0.10438413361169102
106550,0.27325581395348836
106577,0.0633361046028267
106585,0.09499549143372407
106590,0.02273987798114254
106607,0.032044274391910356
106610,0.09499549143372407
106611,0.03624389588280095
106612,0.04227883713660519
106624,0.06126567680553553
106631,0.032044274391910356
106647,0.17154124219520211
106660,0.12986811481768812
106674,0.04227883713660519
106687,0.12986811481768812
106712,0.032044274391910356
106713,0.07158541941150637
106717,0.04829042364800436
106720,0.17154124219520211
106721,0.06112315546541716
106724,0.032044274391910356
106735,0.12118713932399011
106739,0.09186351706036745
106740,0.06112315546541716
106754,0.12270714737507907
106760,0.25453200147983723
106761,0.032044274391910356
106784,0.09499549143372407
106787,0.0702133062468258
106797,0.03624389588280095
106798,0.10438413361169102
106802,0.09499549143372407
106803,0.06112315546541716
106804,0.2028898254063817
106805,0.0633361046028267
106810,0.09499549143372407
106812,0.17693958908310334
106813,0.061422413793103446
106817,0.09499549143372407
106822,0.032044274391910356
106823,0.04227883713660519
106827,0.036059479553903345
106841,0.26243781094527363
106851,0.09186351706036745
106852,0.04227883713660519
106853,0.09186351706036745
106854,0.44874715261959
106861,0.032044274391910356
106873,0.0633361046028267
106877,0.032044274391910356
106878,0.04829042364800436
106881,0.04227883713660519
106900,0.04829042364800436
106906,0.03624389588280095
106907,0.12270714737507907
106914,0.26243781094527363
106916,0.04829042364800436
106924,0.032044274391910356
106931,0.032044274391910356
106936,0.1267519804996953
106937,0.07102367455818606
106938,0.06112315546541716
106939,0.0702133062468258
106943,0.08964589870013447
106944,0.15602836879432624
106967,0.04829042364800436
106980,0.03624389588280095
106986,0.06112315546541716
106987,0.0633361046028267
106990,0.061422413793103446
107013,0.02273987798114254
107023,0.032044274391910356
107033,0.06112315546541716
107037,0.09499549143372407
107048,0.02273987798114254
107071,0.032044274391910356
107081,0.032044274391910356
107113,0.04829042364800436
107130,0.06112315546541716
107131,0.0633361046028267
107145,0.17691029900332225
107156,0.09499549143372407
107219,0.07102367455818606
107222,0.08964589870013447
107223,0.25346534653465347
107232,0.0633361046028267
107245,0.04829042364800436
107246,0.04227883713660519
107247,0.09499549143372407
107256,0.02273987798114254
107259,0.032044274391910356
107260,0.03624389588280095
107279,0.10196078431372549
107280,0.07158541941150637
107281,0.03624389588280095
107285,0.06126567680553553
107329,0.03624389588280095
107337,0.17691029900332225
107349,0.06126567680553553
107350,0.0633361046028267
107351,0.03624389588280095
107359,0.17154124219520211
107391,0.12986811481768812
107394,0.03624389588280095
107395,0.03624389588280095
107406,0.04829042364800436
107416,0.09499549143372407
107417,0.032044274391910356
107418,0.07158541941150637
107419,0.03624389588280095
107444,0.02273987798114254
107445,0.09499549143372407
107446,0.08273972602739726
107460,0.06112315546541716
107470,0.032044274391910356
107475,0.06112315546541716
107520,0.02273987798114254
107526,0.10438413361169102
107527,0.02273987798114254
107530,0.02273987798114254
107532,0.06126567680553553
107534,0.08273972602739726
107535,0.10962962962962963
107554,0.10438413361169102
107556,0.0633361046028267
107559,0.19384319384319385
107561,0.04829042364800436
107564,0.25453200147983723
107566,0.09499549143372407
107571,0.03624389588280095
107590,0.1267519804996953
107602,0.09499549143372407
107625,0.04829042364800436
107626,0.3791773778920309
107635,0.02273987798114254
107636,0.061422413793103446
107645,0.0633361046028267
107652,0.3791773778920309
107655,0.032044274391910356
107668,0.03164942178940962
107670,0.04227883713660519
107677,0.032044274391910356
107680,0.09186351706036745
107683,0.17693958908310334
107684,0.03624389588280095
107691,0.09186351706036745
107692,0.08273972602739726
107703,0.06126567680553553
107709,0.03624389588280095
107710,0.1471004243281471
107721,0.25453200147983723
107725,0.1014957264957265
107727,0.06126567680553553
107739,0.032044274391910356
107740,0.09499549143372407
107741,0.06126567680553553
107747,0.032044274391910356
107765,0.29388029589778075
107768,0.03624389588280095
107775,0.12986811481768812
107782,0.29388029589778075
107790,0.06112315546541716
107801,0.03624389588280095
107807,0.032044274391910356
107811,0.0633361046028267
107817,0.04829042364800436
107826,0.02273987798114254
107838,0.06112315546541716
107839,0.06112315546541716
107843,0.061422413793103446
107847,0.09495548961424333
107849,0.12118713932399011
107850,0.06126567680553553
107867,0.12118713932399011
107871,0.1014957264957265
107908,0.09499549143372407
107913,0.0633361046028267
107927,0.04829042364800436
107931,0.08964589870013447
107955,0.02273987798114254
107962,0.09499549143372407
107977,0.04227883713660519
107978,0.08273972602739726
107993,0.032044274391910356
108010,0.1370663002404672
108016,0.04829042364800436
108018,0.27325581395348836
108027,0.17154124219520211
108045,0.08273972602739726
108069,0.12118713932399011
108082,0.032044274391910356
108089,0.09499549143372407
108092,0.03624389588280095
108106,0.032044274391910356
108112,0.0702133062468258
108120,0.09186351706036745
108122,0.17154124219520211
108135,0.09499549143372407
108170,0.032044274391910356
108171,0.0633361046028267
108177,0.0633361046028267
108180,0.09499549143372407
108183,0.032044274391910356
108184,0.09499549143372407
108185,0.03624389588280095
108192,0.1014957264957265
108195,0.26243781094527363
108196,0.1014957264957265
108218,0.03624389588280095
108219,0.1370663002404672
108243,0.09499549143372407
108249,0.02273987798114254
